count,date,time_interval,approach,class,city,intersection,table,publish_timestamp,movement,data_provider,original_content,interval_start_timestamp,interval_end_timestamp
5,2026-03-23,02:15 PM - 02:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,RT,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,02:15 PM - 02:29 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,RT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
2,2026-03-23,02:15 PM - 02:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,LT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,02:00 PM - 02:14 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,LT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
2,2026-03-23,02:00 PM - 02:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,LT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,02:15 PM - 02:29 PM,NB,single_unit_truck,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""single_unit_truck""}",,
37,2026-03-23,02:15 PM - 02:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,TH,derq,"{""count"":37,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
8,2026-03-23,02:15 PM - 02:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,LT,derq,"{""count"":8,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""movement"":""LT"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
5,2026-03-23,02:00 PM - 02:14 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,RT,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
7,2026-03-23,02:00 PM - 02:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,RT,derq,"{""count"":7,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
7,2026-03-23,02:00 PM - 02:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,RT,derq,"{""count"":7,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,02:00 PM - 02:14 PM,SB,articulated_truck,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""articulated_truck""}",,
15,2026-03-23,02:00 PM - 02:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211672000,TH,derq,"{""count"":15,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,02:30 PM - 02:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
14,2026-03-23,02:30 PM - 02:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,TH,derq,"{""count"":14,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,02:30 PM - 02:44 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""bus""}",,
1,2026-03-23,02:30 PM - 02:44 PM,SB,single_unit_truck,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""single_unit_truck""}",,
40,2026-03-23,02:30 PM - 02:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,TH,derq,"{""count"":40,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
18,2026-03-23,02:30 PM - 02:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,TH,derq,"{""count"":18,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
34,2026-03-23,02:30 PM - 02:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,TH,derq,"{""count"":34,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
4,2026-03-23,02:30 PM - 02:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,LT,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""LT"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,02:15 PM - 02:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
12,2026-03-23,02:15 PM - 02:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,RT,derq,"{""count"":12,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,02:15 PM - 02:29 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,LT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
1,2026-03-23,02:15 PM - 02:29 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
1,2026-03-23,02:30 PM - 02:44 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
6,2026-03-23,02:30 PM - 02:44 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,LT,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
7,2026-03-23,02:30 PM - 02:44 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,RT,derq,"{""count"":7,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
6,2026-03-23,02:30 PM - 02:44 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,RT,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
2,2026-03-23,02:30 PM - 02:44 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,LT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
5,2026-03-23,02:45 PM - 02:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,LT,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""LT"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,02:30 PM - 02:44 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211673000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,02:45 PM - 02:59 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,02:45 PM - 02:59 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,RT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,02:45 PM - 02:59 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,LT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
12,2026-03-23,02:45 PM - 02:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,TH,derq,"{""count"":12,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,02:45 PM - 02:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,UT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""UT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
34,2026-03-23,02:45 PM - 02:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,TH,derq,"{""count"":34,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
13,2026-03-23,02:45 PM - 02:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,TH,derq,"{""count"":13,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,02:45 PM - 02:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,RT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
4,2026-03-23,02:45 PM - 02:59 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,LT,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,02:45 PM - 02:59 PM,NB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""bus""}",,
28,2026-03-23,02:45 PM - 02:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,TH,derq,"{""count"":28,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
4,2026-03-23,02:45 PM - 02:59 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,RT,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
18,2026-03-23,03:00 PM - 03:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,TH,derq,"{""count"":18,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,03:00 PM - 03:14 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,TH,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""bus""}",,
3,2026-03-23,03:00 PM - 03:14 PM,SB,articulated_truck,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,TH,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""articulated_truck""}",,
40,2026-03-23,03:00 PM - 03:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,TH,derq,"{""count"":40,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
9,2026-03-23,03:00 PM - 03:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,TH,derq,"{""count"":9,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
38,2026-03-23,03:00 PM - 03:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,TH,derq,"{""count"":38,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
11,2026-03-23,03:00 PM - 03:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211674000,LT,derq,"{""count"":11,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""movement"":""LT"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,03:15 PM - 03:29 PM,NB,single_unit_truck,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,TH,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""single_unit_truck""}",,
16,2026-03-23,03:15 PM - 03:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,TH,derq,"{""count"":16,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
36,2026-03-23,03:15 PM - 03:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,TH,derq,"{""count"":36,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
22,2026-03-23,03:15 PM - 03:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,TH,derq,"{""count"":22,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
4,2026-03-23,03:15 PM - 03:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,RT,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,03:15 PM - 03:29 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,RT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
6,2026-03-23,03:15 PM - 03:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,LT,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
4,2026-03-23,03:15 PM - 03:29 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,LT,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
7,2026-03-23,03:15 PM - 03:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,RT,derq,"{""count"":7,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
5,2026-03-23,03:30 PM - 03:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,LT,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""LT"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,03:15 PM - 03:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
43,2026-03-23,03:30 PM - 03:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,TH,derq,"{""count"":43,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
10,2026-03-23,03:00 PM - 03:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,RT,derq,"{""count"":10,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,03:00 PM - 03:14 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,RT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
4,2026-03-23,03:00 PM - 03:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,LT,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
4,2026-03-23,03:00 PM - 03:14 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,LT,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
9,2026-03-23,03:00 PM - 03:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,RT,derq,"{""count"":9,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
9,2026-03-23,03:15 PM - 03:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,LT,derq,"{""count"":9,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""movement"":""LT"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
35,2026-03-23,03:15 PM - 03:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211675000,TH,derq,"{""count"":35,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
19,2026-03-23,03:30 PM - 03:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,TH,derq,"{""count"":19,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,03:30 PM - 03:44 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""bus""}",,
3,2026-03-23,03:45 PM - 03:59 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,RT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""03:45 PM - 03:59 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
5,2026-03-23,03:30 PM - 03:44 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,RT,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
5,2026-03-23,03:30 PM - 03:44 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,LT,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
2,2026-03-23,03:30 PM - 03:44 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,LT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
6,2026-03-23,03:30 PM - 03:44 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,RT,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
6,2026-03-23,03:30 PM - 03:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,RT,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,03:30 PM - 03:44 PM,SB,single_unit_truck,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""single_unit_truck""}",,
30,2026-03-23,03:30 PM - 03:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,TH,derq,"{""count"":30,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,03:30 PM - 03:44 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""bus""}",,
52,2026-03-23,03:30 PM - 03:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,TH,derq,"{""count"":52,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
4,2026-03-23,03:45 PM - 03:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,LT,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""03:45 PM - 03:59 PM"",""movement"":""LT"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
18,2026-03-23,03:45 PM - 03:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,TH,derq,"{""count"":18,""date"":""2026-03-23"",""timeInterval"":""03:45 PM - 03:59 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
37,2026-03-23,03:45 PM - 03:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774390211676000,TH,derq,"{""count"":37,""date"":""2026-03-23"",""timeInterval"":""03:45 PM - 03:59 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
