speed_interval,approach,count,city,intersection,table,publish_timestamp,start_timestamp,end_timestamp,data_provider,original_content
00-09 mph,SB,71,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858853000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":71}"
10-14 mph,NB,102,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858853000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":102}"
15-19 mph,NB,88,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858853000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":88}"
10-14 mph,EB,57,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858853000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":57}"
10-14 mph,SB,138,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858853000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":138}"
00-09 mph,EB,43,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858853000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":43}"
15-19 mph,EB,16,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858853000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":16}"
15-19 mph,SB,92,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858853000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":92}"
00-09 mph,NB,145,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858853000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":145}"
20-24 mph,NB,87,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858853000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":87}"
25-39 mph,SB,132,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858854000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":132}"
40+ mph,NB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858854000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":3}"
25-39 mph,NB,157,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858854000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":157}"
20-24 mph,SB,55,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858854000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":55}"
40+ mph,SB,7,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780789858854000,1772985600845000,1772992800845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":7}"
10-14 mph,EB,46,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658468000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":46}"
15-19 mph,NB,81,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658468000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":81}"
00-09 mph,NB,126,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658468000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":126}"
00-09 mph,EB,43,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658468000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":43}"
10-14 mph,NB,97,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658468000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":97}"
10-14 mph,SB,153,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658468000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":153}"
00-09 mph,SB,58,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658468000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":58}"
15-19 mph,EB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658468000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":6}"
40+ mph,SB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658469000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":5}"
25-39 mph,SB,155,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658469000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":155}"
40+ mph,NB,4,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658469000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":4}"
25-39 mph,NB,142,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658469000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":142}"
20-24 mph,SB,63,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658469000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":63}"
20-24 mph,EB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658469000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""EB"",""count"":2}"
15-19 mph,SB,109,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658469000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":109}"
20-24 mph,NB,66,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780791658469000,1773000000845000,1773007200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":66}"
00-09 mph,NB,47,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":47}"
00-09 mph,EB,28,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":28}"
10-14 mph,SB,42,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":42}"
00-09 mph,SB,29,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":29}"
15-19 mph,SB,11,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":11}"
10-14 mph,NB,28,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":28}"
10-14 mph,EB,21,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":21}"
20-24 mph,SB,10,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":10}"
25-39 mph,SB,66,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":66}"
20-24 mph,NB,13,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":13}"
15-19 mph,EB,4,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":4}"
25-39 mph,NB,61,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":61}"
15-19 mph,NB,15,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":15}"
40+ mph,NB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":1}"
40+ mph,SB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780793459065000,1773014400845000,1773021600845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":5}"
00-09 mph,EB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780795258077000,1773028800845000,1773036000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":5}"
20-24 mph,SB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780795258078000,1773028800845000,1773036000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":6}"
00-09 mph,NB,4,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780795258078000,1773028800845000,1773036000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":4}"
00-09 mph,SB,4,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780795258078000,1773028800845000,1773036000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":4}"
25-39 mph,NB,8,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780795258078000,1773028800845000,1773036000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":8}"
15-19 mph,NB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780795258078000,1773028800845000,1773036000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":1}"
10-14 mph,NB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780795258078000,1773028800845000,1773036000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":3}"
20-24 mph,NB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780795258078000,1773028800845000,1773036000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":2}"
10-14 mph,SB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780795258078000,1773028800845000,1773036000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":2}"
40+ mph,SB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780795258078000,1773028800845000,1773036000845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":2}"
40+ mph,NB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780795258078000,1773028800845000,1773036000845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":2}"
25-39 mph,SB,13,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780795258078000,1773028800845000,1773036000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":13}"
00-09 mph,NB,12,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780797058385000,1773043200845000,1773050400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":12}"
00-09 mph,EB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780797058385000,1773043200845000,1773050400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":6}"
00-09 mph,SB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780797058385000,1773043200845000,1773050400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":6}"
10-14 mph,NB,16,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780797058386000,1773043200845000,1773050400845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":16}"
25-39 mph,NB,69,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780797058386000,1773043200845000,1773050400845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":69}"
20-24 mph,NB,7,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780797058386000,1773043200845000,1773050400845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":7}"
15-19 mph,NB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780797058386000,1773043200845000,1773050400845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":5}"
10-14 mph,SB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780797058386000,1773043200845000,1773050400845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":2}"
40+ mph,NB,15,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780797058386000,1773043200845000,1773050400845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":15}"
10-14 mph,EB,4,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780797058386000,1773043200845000,1773050400845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":4}"
25-39 mph,SB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780797058386000,1773043200845000,1773050400845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":6}"
20-24 mph,SB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780797058386000,1773043200845000,1773050400845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":1}"
10-14 mph,SB,97,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":97}"
00-09 mph,EB,22,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":22}"
10-14 mph,EB,49,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":49}"
00-09 mph,SB,48,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":48}"
20-24 mph,SB,19,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":19}"
15-19 mph,NB,242,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":242}"
15-19 mph,SB,39,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":39}"
20-24 mph,NB,179,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":179}"
00-09 mph,NB,206,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":206}"
40+ mph,NB,13,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":13}"
25-39 mph,SB,62,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":62}"
25-39 mph,NB,295,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":295}"
10-14 mph,NB,193,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":193}"
20-24 mph,EB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""EB"",""count"":3}"
15-19 mph,EB,11,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858796000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":11}"
40+ mph,SB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780798858797000,1773057600845000,1773064800845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":6}"
00-09 mph,NB,161,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658342000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":161}"
00-09 mph,EB,42,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658342000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":42}"
25-39 mph,NB,90,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":90}"
15-19 mph,SB,87,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":87}"
40+ mph,SB,11,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":11}"
40+ mph,NB,8,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":8}"
25-39 mph,SB,70,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":70}"
00-09 mph,SB,67,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":67}"
20-24 mph,NB,54,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":54}"
20-24 mph,SB,38,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":38}"
10-14 mph,EB,58,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":58}"
10-14 mph,SB,137,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":137}"
10-14 mph,NB,102,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":102}"
15-19 mph,EB,10,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":10}"
15-19 mph,NB,57,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780800658343000,1773072000845000,1773079200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":57}"
20-24 mph,EB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""EB"",""count"":1}"
10-14 mph,EB,89,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":89}"
25-39 mph,EB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""EB"",""count"":1}"
15-19 mph,EB,14,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":14}"
15-19 mph,SB,321,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":321}"
25-39 mph,NB,93,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":93}"
15-19 mph,NB,70,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":70}"
10-14 mph,SB,213,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":213}"
00-09 mph,NB,167,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":167}"
00-09 mph,EB,42,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":42}"
00-09 mph,SB,85,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":85}"
10-14 mph,NB,116,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":116}"
25-39 mph,SB,126,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":126}"
20-24 mph,NB,44,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":44}"
40+ mph,SB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":1}"
20-24 mph,SB,239,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":239}"
40+ mph,NB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780802458362000,1773086400845000,1773093600845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":5}"
20-24 mph,NB,14,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":14}"
10-14 mph,EB,27,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":27}"
15-19 mph,EB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":3}"
00-09 mph,NB,56,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":56}"
00-09 mph,SB,45,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":45}"
25-39 mph,NB,65,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":65}"
25-39 mph,SB,69,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":69}"
10-14 mph,SB,65,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":65}"
15-19 mph,SB,32,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":32}"
20-24 mph,SB,25,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":25}"
15-19 mph,NB,21,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":21}"
00-09 mph,EB,27,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":27}"
20-24 mph,EB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""EB"",""count"":1}"
