city,data_provider,table,intersection_id,intersection,intersection_name,intersection_lat,intersection_long,publish_timestamp,bin_start_date_time,bin_end_date_time,direction,crosswalk_approach,classification,yellow_light_runners,red_light_runners,original_content
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773697584159000,1773523620000000,1773523680000000,CW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-14T21:27:00Z, binEndDateTime=2026-03-14T21:28:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773697584160000,1773523680000000,1773523740000000,CW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-14T21:28:00Z, binEndDateTime=2026-03-14T21:29:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773697584160000,1773523680000000,1773523740000000,CW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-14T21:28:00Z, binEndDateTime=2026-03-14T21:29:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773849851750000,1773675120000000,1773675180000000,CW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-16T15:32:00Z, binEndDateTime=2026-03-16T15:33:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773849851751000,1773675180000000,1773675240000000,CW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-16T15:33:00Z, binEndDateTime=2026-03-16T15:34:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773849851751000,1773675420000000,1773675480000000,CW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-16T15:37:00Z, binEndDateTime=2026-03-16T15:38:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773849851751000,1773675960000000,1773676020000000,CW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-16T15:46:00Z, binEndDateTime=2026-03-16T15:47:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774145244504000,1773970500000000,1773970560000000,CCW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-20T01:35:00Z, binEndDateTime=2026-03-20T01:36:00Z, direction=CCW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774145244504000,1773970560000000,1773970620000000,CCW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-20T01:36:00Z, binEndDateTime=2026-03-20T01:37:00Z, direction=CCW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774145244505000,1773970800000000,1773970860000000,CCW,S,[Pedestrian],0,1,"{binStartDateTime=2026-03-20T01:40:00Z, binEndDateTime=2026-03-20T01:41:00Z, direction=CCW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774145244505000,1773971040000000,1773971100000000,CCW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-20T01:44:00Z, binEndDateTime=2026-03-20T01:45:00Z, direction=CCW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774145244505000,1773971100000000,1773971160000000,CW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-20T01:45:00Z, binEndDateTime=2026-03-20T01:46:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774262220377000,1774087560000000,1774087620000000,CCW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-21T10:06:00Z, binEndDateTime=2026-03-21T10:07:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774262220377000,1774087680000000,1774087740000000,CW,S,[Pedestrian],0,1,"{binStartDateTime=2026-03-21T10:08:00Z, binEndDateTime=2026-03-21T10:09:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774302670943000,1774128420000000,1774128480000000,CCW,W,[Pedestrian],2,0,"{binStartDateTime=2026-03-21T21:27:00Z, binEndDateTime=2026-03-21T21:28:00Z, direction=CCW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=2, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774302670944000,1774128480000000,1774128540000000,CCW,S,[Pedestrian],2,0,"{binStartDateTime=2026-03-21T21:28:00Z, binEndDateTime=2026-03-21T21:29:00Z, direction=CCW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=2, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774302670944000,1774128600000000,1774128660000000,CW,E,[Pedestrian],0,1,"{binStartDateTime=2026-03-21T21:30:00Z, binEndDateTime=2026-03-21T21:31:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774302670944000,1774128720000000,1774128780000000,CCW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-21T21:32:00Z, binEndDateTime=2026-03-21T21:33:00Z, direction=CCW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774302670944000,1774128900000000,1774128960000000,CCW,S,[Pedestrian],0,1,"{binStartDateTime=2026-03-21T21:35:00Z, binEndDateTime=2026-03-21T21:36:00Z, direction=CCW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773932620684000,1773758160000000,1773758220000000,CW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-17T14:36:00Z, binEndDateTime=2026-03-17T14:37:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773932620685000,1773758280000000,1773758340000000,CCW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-17T14:38:00Z, binEndDateTime=2026-03-17T14:39:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773932620685000,1773758460000000,1773758520000000,CW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-17T14:41:00Z, binEndDateTime=2026-03-17T14:42:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773932620685000,1773758520000000,1773758580000000,CCW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-17T14:42:00Z, binEndDateTime=2026-03-17T14:43:00Z, direction=CCW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773932620685000,1773758520000000,1773758580000000,CW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-17T14:42:00Z, binEndDateTime=2026-03-17T14:43:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1773932620685000,1773758760000000,1773758820000000,CW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-17T14:46:00Z, binEndDateTime=2026-03-17T14:47:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774227071842000,1774052640000000,1774052700000000,CW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-21T00:24:00Z, binEndDateTime=2026-03-21T00:25:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774227071843000,1774052640000000,1774052700000000,CCW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-21T00:24:00Z, binEndDateTime=2026-03-21T00:25:00Z, direction=CCW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774227071843000,1774052940000000,1774053000000000,CW,W,[Pedestrian],0,1,"{binStartDateTime=2026-03-21T00:29:00Z, binEndDateTime=2026-03-21T00:30:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774174851531000,1774000680000000,1774000740000000,CCW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-20T09:58:00Z, binEndDateTime=2026-03-20T09:59:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581895000,1773947940000000,1773948000000000,CW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-19T19:19:00Z, binEndDateTime=2026-03-19T19:20:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581895000,1773948120000000,1773948180000000,CCW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-19T19:22:00Z, binEndDateTime=2026-03-19T19:23:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581895000,1773948120000000,1773948180000000,CCW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-19T19:22:00Z, binEndDateTime=2026-03-19T19:23:00Z, direction=CCW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581895000,1773948120000000,1773948180000000,CCW,W,[Pedestrian],4,0,"{binStartDateTime=2026-03-19T19:22:00Z, binEndDateTime=2026-03-19T19:23:00Z, direction=CCW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=4, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581895000,1773948120000000,1773948180000000,CW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-19T19:22:00Z, binEndDateTime=2026-03-19T19:23:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581896000,1773948300000000,1773948360000000,CW,S,[Pedestrian],0,1,"{binStartDateTime=2026-03-19T19:25:00Z, binEndDateTime=2026-03-19T19:26:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581896000,1773948360000000,1773948420000000,CW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-19T19:26:00Z, binEndDateTime=2026-03-19T19:27:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581896000,1773948420000000,1773948480000000,CW,W,[Pedestrian],3,0,"{binStartDateTime=2026-03-19T19:27:00Z, binEndDateTime=2026-03-19T19:28:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=3, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581896000,1773948480000000,1773948540000000,CCW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-19T19:28:00Z, binEndDateTime=2026-03-19T19:29:00Z, direction=CCW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581896000,1773948540000000,1773948600000000,CW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-19T19:29:00Z, binEndDateTime=2026-03-19T19:30:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581896000,1773948660000000,1773948720000000,CW,E,[Pedestrian],0,1,"{binStartDateTime=2026-03-19T19:31:00Z, binEndDateTime=2026-03-19T19:32:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581897000,1773948660000000,1773948720000000,CW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-19T19:31:00Z, binEndDateTime=2026-03-19T19:32:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581897000,1773948720000000,1773948780000000,CW,S,[Pedestrian],0,1,"{binStartDateTime=2026-03-19T19:32:00Z, binEndDateTime=2026-03-19T19:33:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581897000,1773948720000000,1773948780000000,CW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-19T19:32:00Z, binEndDateTime=2026-03-19T19:33:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774122581897000,1773948840000000,1773948900000000,CCW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-19T19:34:00Z, binEndDateTime=2026-03-19T19:35:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052754000,1774295400000000,1774295460000000,CCW,S,[Pedestrian],2,0,"{binStartDateTime=2026-03-23T19:50:00Z, binEndDateTime=2026-03-23T19:51:00Z, direction=CCW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=2, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052754000,1774295460000000,1774295520000000,CCW,E,[Pedestrian],2,0,"{binStartDateTime=2026-03-23T19:51:00Z, binEndDateTime=2026-03-23T19:52:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=2, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052754000,1774295520000000,1774295580000000,CW,S,[Pedestrian],2,0,"{binStartDateTime=2026-03-23T19:52:00Z, binEndDateTime=2026-03-23T19:53:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=2, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052754000,1774295580000000,1774295640000000,CCW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-23T19:53:00Z, binEndDateTime=2026-03-23T19:54:00Z, direction=CCW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052755000,1774295580000000,1774295640000000,CW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-23T19:53:00Z, binEndDateTime=2026-03-23T19:54:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052755000,1774295700000000,1774295760000000,CW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-23T19:55:00Z, binEndDateTime=2026-03-23T19:56:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052755000,1774295700000000,1774295760000000,CCW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-23T19:55:00Z, binEndDateTime=2026-03-23T19:56:00Z, direction=CCW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052755000,1774295760000000,1774295820000000,CW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-23T19:56:00Z, binEndDateTime=2026-03-23T19:57:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052755000,1774295880000000,1774295940000000,CW,W,[Pedestrian],1,0,"{binStartDateTime=2026-03-23T19:58:00Z, binEndDateTime=2026-03-23T19:59:00Z, direction=CW, crosswalkApproach=W, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052756000,1774295940000000,1774296000000000,CW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-23T19:59:00Z, binEndDateTime=2026-03-23T20:00:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052756000,1774296000000000,1774296060000000,CCW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-23T20:00:00Z, binEndDateTime=2026-03-23T20:01:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052756000,1774296000000000,1774296060000000,CCW,S,[Pedestrian],0,1,"{binStartDateTime=2026-03-23T20:00:00Z, binEndDateTime=2026-03-23T20:01:00Z, direction=CCW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,bec6ce8d-823d-4a5c-b0fc-7d5437383c9e,glebe-mount_vernon-dqchymvxt,West Glebe Road and Mount Vernon Avenue,38.83658931,-77.06128548,1774470052756000,1774296120000000,1774296180000000,CW,S,[Pedestrian],0,1,"{binStartDateTime=2026-03-23T20:02:00Z, binEndDateTime=2026-03-23T20:03:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
