count,date,time_interval,approach,class,city,intersection,table,publish_timestamp,data_provider,original_content,interval_start_timestamp,interval_end_timestamp
1,2026-03-23,03:30 PM - 03:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511531000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""approach"":""EB"",""class"":""bicycle""}",,
1,2026-03-23,03:45 PM - 03:59 PM,NB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511531000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""03:45 PM - 03:59 PM"",""approach"":""NB"",""class"":""mobility_aid""}",,
5,2026-03-23,02:30 PM - 02:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511531000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
3,2026-03-23,02:30 PM - 02:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511531000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
1,2026-03-23,02:30 PM - 02:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511531000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""approach"":""EB"",""class"":""bicycle""}",,
2,2026-03-23,02:45 PM - 02:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511531000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,02:45 PM - 02:59 PM,SB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511531000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""approach"":""SB"",""class"":""mobility_aid""}",,
10,2026-03-23,02:45 PM - 02:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511531000,derq,"{""count"":10,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
4,2026-03-23,04:00 PM - 04:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""04:00 PM - 04:14 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
2,2026-03-23,04:00 PM - 04:14 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""04:00 PM - 04:14 PM"",""approach"":""SB"",""class"":""bicycle""}",,
8,2026-03-23,04:45 PM - 04:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":8,""date"":""2026-03-23"",""timeInterval"":""04:45 PM - 04:59 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,04:30 PM - 04:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""04:30 PM - 04:44 PM"",""approach"":""EB"",""class"":""bicycle""}",,
43,2026-03-23,04:30 PM - 04:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":43,""date"":""2026-03-23"",""timeInterval"":""04:30 PM - 04:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
5,2026-03-23,04:30 PM - 04:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""04:30 PM - 04:44 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
15,2026-03-23,04:30 PM - 04:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":15,""date"":""2026-03-23"",""timeInterval"":""04:30 PM - 04:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
26,2026-03-23,04:00 PM - 04:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":26,""date"":""2026-03-23"",""timeInterval"":""04:00 PM - 04:14 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,04:00 PM - 04:14 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""04:00 PM - 04:14 PM"",""approach"":""NB"",""class"":""bicycle""}",,
12,2026-03-23,04:00 PM - 04:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":12,""date"":""2026-03-23"",""timeInterval"":""04:00 PM - 04:14 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
18,2026-03-23,03:45 PM - 03:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":18,""date"":""2026-03-23"",""timeInterval"":""03:45 PM - 03:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,03:45 PM - 03:59 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""03:45 PM - 03:59 PM"",""approach"":""EB"",""class"":""bicycle""}",,
2,2026-03-23,03:45 PM - 03:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""03:45 PM - 03:59 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
4,2026-03-23,03:45 PM - 03:59 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""03:45 PM - 03:59 PM"",""approach"":""SB"",""class"":""bicycle""}",,
2,2026-03-23,04:15 PM - 04:29 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""04:15 PM - 04:29 PM"",""approach"":""EB"",""class"":""bicycle""}",,
5,2026-03-23,04:15 PM - 04:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""04:15 PM - 04:29 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
1,2026-03-23,04:15 PM - 04:29 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""04:15 PM - 04:29 PM"",""approach"":""SB"",""class"":""bicycle""}",,
15,2026-03-23,04:15 PM - 04:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":15,""date"":""2026-03-23"",""timeInterval"":""04:15 PM - 04:29 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,04:15 PM - 04:29 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""04:15 PM - 04:29 PM"",""approach"":""NB"",""class"":""bicycle""}",,
5,2026-03-23,04:15 PM - 04:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""04:15 PM - 04:29 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
6,2026-03-23,03:45 PM - 03:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511532000,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""03:45 PM - 03:59 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
25,2026-03-23,05:30 PM - 05:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":25,""date"":""2026-03-23"",""timeInterval"":""05:30 PM - 05:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
24,2026-03-23,05:30 PM - 05:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":24,""date"":""2026-03-23"",""timeInterval"":""05:30 PM - 05:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
2,2026-03-23,05:15 PM - 05:29 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""05:15 PM - 05:29 PM"",""approach"":""SB"",""class"":""bicycle""}",,
13,2026-03-23,05:15 PM - 05:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":13,""date"":""2026-03-23"",""timeInterval"":""05:15 PM - 05:29 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
2,2026-03-23,05:15 PM - 05:29 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""05:15 PM - 05:29 PM"",""approach"":""NB"",""class"":""bicycle""}",,
29,2026-03-23,05:15 PM - 05:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":29,""date"":""2026-03-23"",""timeInterval"":""05:15 PM - 05:29 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
3,2026-03-23,05:15 PM - 05:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""05:15 PM - 05:29 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
10,2026-03-23,05:00 PM - 05:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":10,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,04:45 PM - 04:59 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""04:45 PM - 04:59 PM"",""approach"":""EB"",""class"":""bicycle""}",,
1,2026-03-23,05:00 PM - 05:14 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""approach"":""EB"",""class"":""bicycle""}",,
1,2026-03-23,05:30 PM - 05:44 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""05:30 PM - 05:44 PM"",""approach"":""SB"",""class"":""bicycle""}",,
2,2026-03-23,04:45 PM - 04:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""04:45 PM - 04:59 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
1,2026-03-23,04:45 PM - 04:59 PM,EB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""04:45 PM - 04:59 PM"",""approach"":""EB"",""class"":""mobility_aid""}",,
25,2026-03-23,04:45 PM - 04:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":25,""date"":""2026-03-23"",""timeInterval"":""04:45 PM - 04:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,04:45 PM - 04:59 PM,SB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""04:45 PM - 04:59 PM"",""approach"":""SB"",""class"":""mobility_aid""}",,
1,2026-03-23,05:00 PM - 05:14 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""approach"":""EB"",""class"":""bicycle""}",,
1,2026-03-23,05:00 PM - 05:14 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""approach"":""NB"",""class"":""bicycle""}",,
31,2026-03-23,05:00 PM - 05:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":31,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
5,2026-03-23,05:00 PM - 05:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511533000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
1,2026-03-23,06:15 PM - 06:29 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""06:15 PM - 06:29 PM"",""approach"":""SB"",""class"":""bicycle""}",,
2,2026-03-23,06:15 PM - 06:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""06:15 PM - 06:29 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
1,2026-03-23,06:15 PM - 06:29 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""06:15 PM - 06:29 PM"",""approach"":""EB"",""class"":""bicycle""}",,
14,2026-03-23,06:30 PM - 06:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":14,""date"":""2026-03-23"",""timeInterval"":""06:30 PM - 06:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,06:30 PM - 06:44 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""06:30 PM - 06:44 PM"",""approach"":""NB"",""class"":""bicycle""}",,
2,2026-03-23,05:30 PM - 05:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""05:30 PM - 05:44 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
12,2026-03-23,05:45 PM - 05:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":12,""date"":""2026-03-23"",""timeInterval"":""05:45 PM - 05:59 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
2,2026-03-23,05:45 PM - 05:59 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""05:45 PM - 05:59 PM"",""approach"":""NB"",""class"":""bicycle""}",,
16,2026-03-23,05:45 PM - 05:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":16,""date"":""2026-03-23"",""timeInterval"":""05:45 PM - 05:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,05:45 PM - 05:59 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""05:45 PM - 05:59 PM"",""approach"":""SB"",""class"":""bicycle""}",,
5,2026-03-23,05:45 PM - 05:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""05:45 PM - 05:59 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
21,2026-03-23,06:00 PM - 06:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":21,""date"":""2026-03-23"",""timeInterval"":""06:00 PM - 06:14 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
31,2026-03-23,06:00 PM - 06:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":31,""date"":""2026-03-23"",""timeInterval"":""06:00 PM - 06:14 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
3,2026-03-23,06:00 PM - 06:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""06:00 PM - 06:14 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
10,2026-03-23,06:15 PM - 06:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":10,""date"":""2026-03-23"",""timeInterval"":""06:15 PM - 06:29 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
13,2026-03-23,06:15 PM - 06:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":13,""date"":""2026-03-23"",""timeInterval"":""06:15 PM - 06:29 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
14,2026-03-23,06:45 PM - 06:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":14,""date"":""2026-03-23"",""timeInterval"":""06:45 PM - 06:59 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
2,2026-03-23,06:30 PM - 06:44 PM,WB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""06:30 PM - 06:44 PM"",""approach"":""WB"",""class"":""bicycle""}",,
1,2026-03-23,06:30 PM - 06:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""06:30 PM - 06:44 PM"",""approach"":""EB"",""class"":""bicycle""}",,
2,2026-03-23,06:30 PM - 06:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""06:30 PM - 06:44 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
15,2026-03-23,06:30 PM - 06:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511534000,derq,"{""count"":15,""date"":""2026-03-23"",""timeInterval"":""06:30 PM - 06:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
6,2026-03-23,08:00 PM - 08:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""08:00 PM - 08:14 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
2,2026-03-23,07:00 PM - 07:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""07:00 PM - 07:14 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
12,2026-03-23,07:00 PM - 07:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":12,""date"":""2026-03-23"",""timeInterval"":""07:00 PM - 07:14 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
3,2026-03-23,07:00 PM - 07:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""07:00 PM - 07:14 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
3,2026-03-23,07:15 PM - 07:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""07:15 PM - 07:29 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,07:15 PM - 07:29 PM,SB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""07:15 PM - 07:29 PM"",""approach"":""SB"",""class"":""mobility_aid""}",,
15,2026-03-23,07:15 PM - 07:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":15,""date"":""2026-03-23"",""timeInterval"":""07:15 PM - 07:29 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,07:15 PM - 07:29 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""07:15 PM - 07:29 PM"",""approach"":""SB"",""class"":""bicycle""}",,
4,2026-03-23,07:15 PM - 07:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""07:15 PM - 07:29 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
4,2026-03-23,07:30 PM - 07:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""07:30 PM - 07:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
12,2026-03-23,07:30 PM - 07:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":12,""date"":""2026-03-23"",""timeInterval"":""07:30 PM - 07:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
2,2026-03-23,07:45 PM - 07:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""07:45 PM - 07:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
5,2026-03-23,07:45 PM - 07:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""07:45 PM - 07:59 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
3,2026-03-23,07:30 PM - 07:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""07:30 PM - 07:44 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
3,2026-03-23,08:00 PM - 08:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""08:00 PM - 08:14 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
3,2026-03-23,06:45 PM - 06:59 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""06:45 PM - 06:59 PM"",""approach"":""EB"",""class"":""bicycle""}",,
4,2026-03-23,06:45 PM - 06:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""06:45 PM - 06:59 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
15,2026-03-23,06:45 PM - 06:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":15,""date"":""2026-03-23"",""timeInterval"":""06:45 PM - 06:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,06:45 PM - 06:59 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""06:45 PM - 06:59 PM"",""approach"":""NB"",""class"":""bicycle""}",,
2,2026-03-23,07:45 PM - 07:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511535000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""07:45 PM - 07:59 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
1,2026-03-23,09:00 PM - 09:14 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""09:00 PM - 09:14 PM"",""approach"":""EB"",""class"":""bicycle""}",,
1,2026-03-23,09:15 PM - 09:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""09:15 PM - 09:29 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
2,2026-03-23,09:30 PM - 09:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""09:30 PM - 09:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,08:45 PM - 08:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""08:45 PM - 08:59 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
3,2026-03-23,08:45 PM - 08:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""08:45 PM - 08:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
2,2026-03-23,08:45 PM - 08:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""08:45 PM - 08:59 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
4,2026-03-23,08:30 PM - 08:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""08:30 PM - 08:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
